,Column,Score
59,Fear_20,0.0
60,Fear_30,0.011769249921766978
61,Fear_40,0.0
62,Fear_50,0.026950009966414612
63,Fear_60,0.0
64,Fear_70,0.0
65,Fear_80,0.029865062573556145
66,Fear_90,0.05397257900214525
67,Anger_Avg,0.026044839515638962
68,Anger_Std,0.07929790409244042
69,Anger_25P,0.0022453542261962056
70,Anger_75P,0.0
71,Anger_Peaks,0.0
72,Anger_0,0.0
73,Anger_10,0.03422554538505951
74,Anger_20,0.0
75,Anger_30,0.04829024915275015
76,Anger_40,0.04967954567349464
77,Anger_50,0.04578838915381356
78,Anger_60,0.0
79,Anger_70,0.05089492900565196
80,Anger_80,0.0
81,Anger_90,0.08832990814966735
82,Disgust_Avg,0.014820286440806463
83,Disgust_Std,0.016070528161124198
84,Disgust_25P,0.0
85,Disgust_75P,0.009068701332114681
86,Disgust_Peaks,0.018409950416945264
87,Disgust_0,0.044724564066901173
88,Disgust_10,0.0
89,Disgust_20,0.0
90,Disgust_30,0.033131770400395055
91,Disgust_40,0.037800574238024964
92,Disgust_50,0.0
93,Disgust_60,0.037855002389032055
94,Disgust_70,0.004858242595587203
95,Disgust_80,0.02358465236969476
96,Disgust_90,0.020283659183321312
97,Contempt_Avg,0.015095273667768083
98,Contempt_Std,0.0
99,Contempt_25P,0.058920097692439555
100,Contempt_75P,0.0
101,Contempt_Peaks,0.02340549394372715
102,Contempt_0,0.0
103,Contempt_10,0.03840957683347046
104,Contempt_20,0.005589133842244465
105,Contempt_30,0.00477321781541562
106,Contempt_40,0.0441337016730885
107,Contempt_50,0.07736222927049141
108,Contempt_60,0.032125421251757214
109,Contempt_70,0.02018694877688576
110,Contempt_80,0.061311049805980566
111,Contempt_90,0.023097397507488182
112,Blink_Avg,0.02657052666182258
113,Blink_Std,0.0
114,Blink_25P,0.02905925243970353
115,Blink_75P,0.0
116,Blink_Peaks,0.05836876291353965
117,Blink_0,0.012146419293767252
118,Blink_10,0.0
119,Blink_20,0.048407251687102804
120,Blink_30,0.032708083027029655
121,Blink_40,0.0
122,Blink_50,0.0
123,Blink_60,0.0
124,Blink_70,0.0
125,Blink_80,0.0
126,Blink_90,0.0
127,HeadPose_X_Avg,0.04797002958000096
128,HeadPose_X_Std,0.08489891025072005
129,HeadPose_X_25P,0.0
130,HeadPose_X_75P,0.0
131,HeadPose_X_Peaks,0.0
132,HeadPose_X_0,0.03850459701963427
133,HeadPose_X_10,0.06213839621678874
134,HeadPose_X_20,0.0
135,HeadPose_X_30,0.0
136,HeadPose_X_40,0.07472243036720094
137,HeadPose_X_50,0.0
138,HeadPose_X_60,0.0
139,HeadPose_X_70,0.0
140,HeadPose_X_80,0.010219352918856561
141,HeadPose_X_90,0.06644422649043413
142,HeadRotation_X_Avg,0.020510070928180024
143,HeadRotation_X_Std,0.010696894111955402
144,HeadRotation_X_25P,0.060544503246361625
145,HeadRotation_X_75P,0.037498560251240765
146,HeadRotation_X_Peaks,0.0
147,HeadRotation_X_0,0.05630849187697384
148,HeadRotation_X_10,0.0014532290518336488
149,HeadRotation_X_20,0.034133570535317403
150,HeadRotation_X_30,0.0
151,HeadRotation_X_40,0.08515630900289484
152,HeadRotation_X_50,0.012129458046457042
153,HeadRotation_X_60,0.04821179625530414
154,HeadRotation_X_70,0.08503906247657866
155,HeadRotation_X_80,0.09564435509642522
156,HeadRotation_X_90,0.034114259851526274
157,EyeAngel_X_Avg,0.0
158,EyeAngel_X_Std,0.0025910833687339263
159,EyeAngel_X_25P,0.054999560657710944
160,EyeAngel_X_75P,0.02283208052730723
161,EyeAngel_X_Peaks,0.05271580529116093
162,EyeAngel_X_0,0.017859882810696615
163,EyeAngel_X_10,0.06573459561920814
164,EyeAngel_X_20,0.018002555560701516
165,EyeAngel_X_30,0.0
166,EyeAngel_X_40,0.0320474204841954
167,EyeAngel_X_50,0.012989067524697084
168,EyeAngel_X_60,0.0
169,EyeAngel_X_70,0.02728124298462431
170,EyeAngel_X_80,0.022835873428844966
171,EyeAngel_X_90,0.05433068165900101
172,Motion_image_Avg,0.03342667583975656
173,Motion_image_Std,0.10299787435818208
174,Motion_image_25P,0.005785772718136517
175,Motion_image_75P,0.0
176,Motion_image_Peaks,0.019147664910870166
177,Motion_image_0,0.0
178,Motion_image_10,0.01941032585604674
179,Motion_image_20,0.0
180,Motion_image_30,0.0
181,Motion_image_40,0.0
182,Motion_image_50,0.0
183,Motion_image_60,0.0
184,Motion_image_70,0.0
185,Motion_image_80,0.072301271926424
186,Motion_image_90,0.04386244404607664
